2a9f6775-bb04-4262-9eb2-d64a8e027010	TCGA-05-5429-01A	Primary Tumor
69a379e5-c8ba-43ed-b267-bad111c851fb	TCGA-55-7994-01A	Primary Tumor
51ec5a15-11e8-435a-a3e0-2a99690309b9	TCGA-55-8094-01A	Primary Tumor
ac98f8d2-fdc4-4925-8fce-7e86d7b89dec	TCGA-44-3918-01B	Primary Tumor
e6629c88-a050-41ed-afe7-e74255f4d3b1	TCGA-05-4425-01A	Primary Tumor
9af8b2eb-3dbb-4688-a5fd-15abc0460f57	TCGA-44-4112-01A	Primary Tumor
38cc1ced-6874-4aed-ab73-8c6344564cd6	TCGA-49-6767-01A	Primary Tumor
eac45bfd-6795-47a4-8d6b-5a7c8bc76cd1	TCGA-49-4490-11A	Solid Tissue Normal
8ddad1cb-d2ab-4fbf-865e-f134fcce0194	TCGA-MP-A4T9-01A	Primary Tumor
2f2cc9dc-1d0a-4302-b674-02d56c259ff3	TCGA-49-4490-01A	Primary Tumor
361e4878-4535-499d-9987-7295a078bbee	TCGA-50-5942-01A	Primary Tumor
968c4aa2-2bcd-4823-b7fa-fbedc41ddb25	TCGA-MP-A4SV-01A	Primary Tumor
3ceb828a-3612-46e8-89c5-397cb20e5356	TCGA-49-AAR4-01A	Primary Tumor
ba3e1d1e-3193-4770-9c57-b4ff1502af38	TCGA-05-4397-01A	Primary Tumor
2bbe47a1-f055-43e7-94d3-06aafb5af6e8	TCGA-44-A47A-01A	Primary Tumor
bae501f3-c0ba-4646-8027-0623869176f4	TCGA-86-8359-01A	Primary Tumor
27884724-a2c0-4b3e-921a-54e5f8bf1faa	TCGA-78-7539-01A	Primary Tumor
c343f781-c1df-4349-aab3-f159329a11da	TCGA-MP-A4T8-01A	Primary Tumor
e98c7df6-1a65-41a0-9182-c752c89eafc7	TCGA-99-8032-01A	Primary Tumor
f700b996-2ccf-4f59-9249-da7f087054ba	TCGA-50-6595-11A	Solid Tissue Normal
29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a	TCGA-55-6968-11A	Solid Tissue Normal
78d70b30-8812-4802-bca7-f1b8135b9cbd	TCGA-44-8120-01A	Primary Tumor
b5df8e57-5822-4192-a4a4-398d11e9d968	TCGA-55-8302-01A	Primary Tumor
515aa64c-316b-497e-b877-7ab0c89a58bd	TCGA-99-8025-01A	Primary Tumor
503df94c-0048-4f7b-b957-3f8304be73f0	TCGA-64-1679-01A	Primary Tumor
850bb68e-cea7-4d66-b044-24dbef74e255	TCGA-44-A479-01A	Primary Tumor
648b0d02-f264-4d88-9997-baed8f000a60	TCGA-MP-A5C7-01A	Primary Tumor
cb061496-b611-48bb-9484-c6ca07f9951e	TCGA-64-5778-01A	Primary Tumor
d72c21fe-ff33-4f1e-a138-420968f1daf4	TCGA-55-6971-01A	Primary Tumor
119e7a6c-7fd1-4a2d-bfdc-35cb13d39414	TCGA-49-AARN-01A	Primary Tumor
ca34be5f-799c-4df4-af91-ec8a9e958d6c	TCGA-44-A47B-01A	Primary Tumor
7a3f27a9-476d-43e2-abb8-db402f80dfcf	TCGA-55-5899-01A	Primary Tumor
d05a80fc-d08a-47df-b7cd-0172b9977d46	TCGA-49-AAQV-01A	Primary Tumor
490ee22a-f171-4f7f-9d49-835afe7388c1	TCGA-99-8028-01A	Primary Tumor
cde8569f-d0a0-4f05-a86e-0f9d84361faf	TCGA-75-6205-01A	Primary Tumor
63f5b69e-2307-4be6-98e4-b0f57b6394d0	TCGA-97-8552-01A	Primary Tumor
41e96482-bc24-4a1a-8ef2-8ef4d525ad40	TCGA-50-6591-01A	Primary Tumor
26ea6a31-ea33-4bb9-814f-c0840dafe69e	TCGA-05-5425-01A	Primary Tumor
8a518a19-2c85-42ec-b027-47139aa442d4	TCGA-78-7150-01A	Primary Tumor
0c09a94d-8885-49fb-91c1-aa0ebf52386a	TCGA-86-A4P7-01A	Primary Tumor
e20ecad8-f22d-4e2d-99af-bc1be98c5128	TCGA-49-4512-01A	Primary Tumor
901c6ff1-19bf-48d8-894d-766f1995a916	TCGA-55-8206-01A	Primary Tumor
d2436cea-20c9-4c32-98d3-61eb445865be	TCGA-55-8614-01A	Primary Tumor
21285d92-3596-4a82-91ae-a99e22479a3c	TCGA-64-5815-01A	Primary Tumor
0765d9e8-0fec-46bc-832a-89945435d5b1	TCGA-L9-A50W-01A	Primary Tumor
a60f0ff5-6f4c-43a1-8dda-10b882880bfc	TCGA-73-4675-01A	Primary Tumor
754343b4-f9f5-478a-a076-2791b8857c3e	TCGA-55-7995-01A	Primary Tumor
3aa81439-d4cc-41ef-9568-e6a11c8b1b52	TCGA-05-4433-01A	Primary Tumor
3563bce2-6547-4081-883e-1e7e498c83be	TCGA-55-7727-01A	Primary Tumor
5f2d965a-25df-4736-a675-efeb59341a04	TCGA-44-2668-01A	Primary Tumor
5caf3127-967f-4d07-b49d-7126728e2048	TCGA-44-A4SU-01A	Primary Tumor
94d8b11e-0198-4f40-987a-44691b3b03fa	TCGA-55-7907-01A	Primary Tumor
0905662e-ae14-4807-94ef-69db108fa2ee	TCGA-69-7765-01A	Primary Tumor
68b00cb6-4335-4c64-a3e0-0c29ed574480	TCGA-55-6972-01A	Primary Tumor
a4b8b2f2-6a56-4999-bd95-c2c8e4aa3bd0	TCGA-55-6972-11A	Solid Tissue Normal
42be8d70-f8a0-49ea-94a9-58e320337843	TCGA-49-4487-01A	Primary Tumor
a4377fa6-f7e2-4289-ac2d-3cc87b6cc289	TCGA-44-2662-11A	Solid Tissue Normal
946692ad-ed52-4bd8-85ac-efe5178b15b4	TCGA-44-2662-01A	Primary Tumor
a5407526-9c45-427b-abcc-65d6e1f87158	TCGA-67-6216-01A	Primary Tumor
cce2b6af-bff9-4ad0-805d-b32aa6fae985	TCGA-55-7283-01A	Primary Tumor
afa5c7c4-02f8-4417-873c-378937f5fbbb	TCGA-86-8280-01A	Primary Tumor
94861d8a-3b40-4334-9fb5-c9df71a1e1da	TCGA-91-6840-01A	Primary Tumor
6c66987a-38f6-4125-8ac1-aa55921fcc26	TCGA-78-7154-01A	Primary Tumor
5ecf82a3-8658-4a64-a14c-fc5d1d6f56f8	TCGA-55-7815-01A	Primary Tumor
e824e07e-86cd-43eb-8f36-c60f36194f3c	TCGA-49-4488-01A	Primary Tumor
091d2c9e-a8cb-4212-a434-7c7d4fd75f7b	TCGA-44-5645-01B	Primary Tumor
bfecde55-3ed3-4977-899b-d7c22b6df15b	TCGA-93-7348-01A	Primary Tumor
4dbd91d6-8d7b-4e6d-9dc1-3347c3f3996d	TCGA-78-7147-01A	Primary Tumor
09296d1f-9877-438d-96d8-7b4cc52940dd	TCGA-55-6984-01A	Primary Tumor
27450388-ffc7-4812-b5b4-9819b0a74a0b	TCGA-50-5941-01A	Primary Tumor
466db517-921b-47e8-b249-b4c9bd714bfd	TCGA-69-7978-01A	Primary Tumor
1098101e-1770-4055-ae41-d6c15e1c7b90	TCGA-78-7220-01A	Primary Tumor
fc732523-d387-4a1d-ab81-34e44e869bac	TCGA-44-2665-01B	Primary Tumor
56e9a740-ee72-4c10-a90d-921034141b42	TCGA-44-2665-11A	Solid Tissue Normal
927beddd-e0e7-4695-b744-79f27519389e	TCGA-55-8616-01A	Primary Tumor
de18a680-86a5-4319-a332-42227d490aa5	TCGA-44-A4SS-01A	Primary Tumor
334cc9fa-3e9b-4462-b84d-dc595e89d537	TCGA-55-7570-01A	Primary Tumor
df03bdab-42a9-4467-a767-b584bb60e926	TCGA-78-7146-01A	Primary Tumor
d7439e19-2ab4-4209-9628-16e6ae6bc11e	TCGA-78-7155-01A	Primary Tumor
f73807f5-edf8-4a4d-8550-048d9c5413e5	TCGA-44-3398-01A	Primary Tumor
b0eade9b-2ce4-4ffd-9db3-56958b452af6	TCGA-05-5420-01A	Primary Tumor
148c1368-6302-4daf-b389-2c92f5da0529	TCGA-50-5072-01A	Primary Tumor
5ddf8f4a-edd8-4b97-8d4d-76655d9018c5	TCGA-05-4396-01A	Primary Tumor
9dffc7c0-da78-48a9-b438-a4886a45048e	TCGA-05-4405-01A	Primary Tumor
2ff24c33-39c6-4171-af42-f54e4ee8b021	TCGA-50-5935-11A	Solid Tissue Normal
6855a406-c085-45c7-b789-981786f0c775	TCGA-38-4629-01A	Primary Tumor
38259364-ebcb-4f5f-8471-8ffe7e3267a7	TCGA-05-4410-01A	Primary Tumor
e4988cad-67b9-41a6-9640-2226d6b7424a	TCGA-73-4676-11A	Solid Tissue Normal
906a6a3f-91ce-4433-9a0d-e010a61782f0	TCGA-44-7661-01A	Primary Tumor
b4de06a8-883b-4d02-afc6-d926c588c4ee	TCGA-05-4384-01A	Primary Tumor
eac5ebd0-d788-4908-8eb7-976d6b611667	TCGA-44-2655-01A	Primary Tumor
ac9d6b6d-37e9-44ca-9f70-0e6351c39341	TCGA-80-5607-01A	Primary Tumor
67543f50-3821-4723-842d-3924b9a32142	TCGA-67-3770-01A	Primary Tumor
4320b770-69f3-4dd2-afea-8b7f7cdf44c2	TCGA-73-4676-01A	Primary Tumor
e1a4e922-876b-45d1-8fb6-5d39dbf6ff60	TCGA-91-6836-11A	Solid Tissue Normal
d2000aa0-a3c5-4155-8995-80ec5f4436e2	TCGA-95-7562-01A	Primary Tumor
4b2e6f07-59e6-47c0-85ea-1e73f3354a01	TCGA-55-8511-01A	Primary Tumor
a5c19494-731c-4519-b8a7-b7307aea2f9c	TCGA-44-6776-11A	Solid Tissue Normal
e7ae9253-4c2d-41bd-9d3a-c37e9841f479	TCGA-91-6836-01A	Primary Tumor
218eb2f2-24b1-4e41-9071-26ed97a2edc1	TCGA-95-7948-01A	Primary Tumor
d3d249ab-0483-4e9c-99f3-07afb5b6dabc	TCGA-50-5935-01A	Primary Tumor
a4ed7fd8-e220-46e6-90f7-3b208dbf4e05	TCGA-91-7771-01A	Primary Tumor
b6a0d742-e7bc-4d67-8014-675e62f1ddd0	TCGA-MN-A4N5-01A	Primary Tumor
efc4983d-f573-4996-bf5c-5aaa1aafd730	TCGA-73-4677-01A	Primary Tumor
477d7181-e081-4577-ac06-e508b1239989	TCGA-78-7540-01A	Primary Tumor
ffec28dd-cc44-4057-bcc3-ccc0cd2331c2	TCGA-91-6829-01A	Primary Tumor
169b5555-f64c-4bbd-9c07-af0c42ddb6aa	TCGA-78-8640-01A	Primary Tumor
76cc364e-8214-4a17-8083-9ea80e74c400	TCGA-62-8398-01A	Primary Tumor
c7ee3fa6-4a2f-4824-a098-91ce6c1223c3	TCGA-55-8512-01A	Primary Tumor
de0b900f-151a-4173-a070-3ec31ec05aed	TCGA-83-5908-01A	Primary Tumor
1860869f-ecb5-43ae-9714-328ff5748c2a	TCGA-55-6987-01A	Primary Tumor
de82c428-0b33-48e0-a337-42ac0a434a24	TCGA-93-A4JP-01A	Primary Tumor
f7d58012-79f4-440f-add6-8a00728e96ba	TCGA-73-A9RS-01A	Primary Tumor
de26de4a-c738-4a8b-a44a-0eab208c0db2	TCGA-L4-A4E5-01A	Primary Tumor
5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4	TCGA-55-6982-01A	Primary Tumor
347db78b-ddfc-46ed-9fe4-0ca52ac432ef	TCGA-50-5066-02A	Recurrent Tumor
8e14dba9-6132-483c-892b-b244704fdc38	TCGA-91-6835-01A	Primary Tumor
201c0fbc-124c-4ef0-b767-393443a47892	TCGA-44-2656-01A	Primary Tumor
64c35a37-5b92-4e2e-831d-9bbe50401dd5	TCGA-86-8074-01A	Primary Tumor
5ecec8fc-845f-43cf-82c3-73dea85cc53c	TCGA-86-8358-01A	Primary Tumor
1d7b2b60-11d7-4803-8c7f-45fc6ce45a25	TCGA-78-7158-01A	Primary Tumor
65f85615-96a2-4b3c-ac05-ab67d0bf9e99	TCGA-91-8497-01A	Primary Tumor
5b99d571-43d2-4d26-9a3b-0a299a0ce048	TCGA-49-6761-01A	Primary Tumor
3ca2ec6c-4134-4595-9c5e-68c886d3aa1c	TCGA-49-AARO-01A	Primary Tumor
e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d	TCGA-78-7159-01A	Primary Tumor
47fc2fd2-84ce-49e2-8481-407d7a639042	TCGA-55-7227-01A	Primary Tumor
4f59681b-3811-4569-aa50-ed031f7e370a	TCGA-86-7714-01A	Primary Tumor
a9e3a464-50ea-49a0-9482-1513ed167bf4	TCGA-L9-A7SV-01A	Primary Tumor
231aa983-3ef3-476b-bdb3-bab9d66f71e6	TCGA-78-7143-01A	Primary Tumor
249b6388-cdcd-477a-9461-cf0e41146230	TCGA-91-8499-01A	Primary Tumor
842cb3d6-6ca5-4924-a7bb-98720352b548	TCGA-49-AAR3-01A	Primary Tumor
0c212a58-9a27-4850-bb22-540502e893dc	TCGA-55-8620-01A	Primary Tumor
157223aa-aab5-4522-8ff2-8104ea3561d9	TCGA-69-8255-01A	Primary Tumor
576ad342-ce70-4c3c-b69d-8f1f5c4cd358	TCGA-75-6207-01A	Primary Tumor
b45e937f-da60-4259-8fa2-e64ee4fdbe95	TCGA-62-A46Y-01A	Primary Tumor
46a5c6c0-f460-4036-b3e6-eea9ec82ea14	TCGA-NJ-A4YF-01A	Primary Tumor
472406b3-cc1a-407e-bf38-a79046cfa952	TCGA-91-6830-01A	Primary Tumor
c5a1245e-f3c5-4f42-afd6-9b12f01a6445	TCGA-44-6778-01A	Primary Tumor
37fe51a0-c056-492e-b0c5-eb0502d73416	TCGA-62-8395-01A	Primary Tumor
313f5ae9-bbea-41d6-82d5-9242b2610d91	TCGA-49-4486-01A	Primary Tumor
bd98b566-f179-4be8-8b4d-672149eedcba	TCGA-44-6145-11A	Solid Tissue Normal
1c5de7db-7e05-4289-ace6-b59b6e2392e7	TCGA-86-A4P8-01A	Primary Tumor
25857230-7253-4929-a790-90815194b213	TCGA-78-7537-01A	Primary Tumor
55bbaa27-e618-48d6-bac3-80e9cfbcdf2c	TCGA-44-3919-01A	Primary Tumor
5a7bd024-3d92-4e64-86bd-b6eea34f6526	TCGA-35-4123-01A	Primary Tumor
7f827e47-e374-4c0e-8fec-b53018bfad03	TCGA-62-8394-01A	Primary Tumor
fb60fc57-836c-42e1-bc96-042b82d1a878	TCGA-62-A46U-01A	Primary Tumor
f19a1a66-ddc9-4567-80db-d009bb455b25	TCGA-97-7554-01A	Primary Tumor
404b3699-4707-49aa-b0d2-a0999bbd48e6	TCGA-50-6673-01A	Primary Tumor
8fadb6d4-de92-4301-9b6e-7dd857fec978	TCGA-95-7039-01A	Primary Tumor
a14f02d4-6d07-409d-af7a-5d5f23640ad6	TCGA-95-7944-01A	Primary Tumor
5fa5664e-daf5-4082-8d39-703a5d650e43	TCGA-55-8301-01A	Primary Tumor
bec02792-06e1-4789-871d-b5b4a5989786	TCGA-78-7152-01A	Primary Tumor
780617e8-6a28-4774-b1e6-3135e1932327	TCGA-05-4390-01A	Primary Tumor
0737eb23-c066-4522-8f5c-dbb4b3b516b0	TCGA-44-7659-01A	Primary Tumor
85c794c1-3fd0-4a10-a613-9db7eff3c78f	TCGA-49-4514-01A	Primary Tumor
864c2830-c699-433c-bcba-20f0c692854a	TCGA-55-A490-01A	Primary Tumor
d8334fd5-d042-48b4-95f5-4d5e3c5166e9	TCGA-MP-A4TE-01A	Primary Tumor
f47927c5-e1e9-4152-9817-79aa6e64111a	TCGA-44-2668-01A	Primary Tumor
55831884-c907-457d-bb2c-7c7b3f7c4cd1	TCGA-44-2668-11A	Solid Tissue Normal
3e6105ba-3a23-4ac6-bf0d-1193fb2e679e	TCGA-44-2668-01B	Primary Tumor
b53ceb0c-a338-46e2-a0e6-224dec5ea807	TCGA-97-A4M1-01A	Primary Tumor
9123a775-d686-49ab-90e7-0dc572c2fcaf	TCGA-75-6206-01A	Primary Tumor
58390e08-43b2-4517-b57c-ff899594e55a	TCGA-86-8671-01A	Primary Tumor
aaa72a07-5214-4145-9fb5-99c22b7c248a	TCGA-78-7160-01A	Primary Tumor
306febc7-f9b2-493a-9520-b9700d0f3e47	TCGA-64-1681-01A	Primary Tumor
3c0ce8a7-a730-4f1a-9e03-335b3e36849b	TCGA-49-4494-01A	Primary Tumor
caa4bc15-6e54-4d5e-9d91-c25e800b71b9	TCGA-50-5946-01A	Primary Tumor
a0fce6cc-a525-4970-82b7-8512bb0708b3	TCGA-55-7913-01B	Primary Tumor
254bed99-398d-4c34-a804-67516d257e70	TCGA-44-6779-01A	Primary Tumor
4089d037-ab25-47a6-be68-19742473cbc6	TCGA-49-AARE-01A	Primary Tumor
4981d1f3-2824-4cd0-81b8-e12a9727a248	TCGA-05-4403-01A	Primary Tumor
2bf191f1-b880-427e-996c-0e75df13d738	TCGA-44-2662-01A	Primary Tumor
30e51b69-6778-4125-bb18-86694d42a6e9	TCGA-99-AA5R-01A	Primary Tumor
6d0c282d-43d7-44fb-94e6-25771385e326	TCGA-73-4659-01A	Primary Tumor
892294a6-6b94-4284-bae3-9eb0bdc853f6	TCGA-05-4415-01A	Primary Tumor
12c95903-cae1-4f9f-97c7-05ab05f4fd7f	TCGA-50-8457-01A	Primary Tumor
a912206f-60e9-4564-9d84-db9c3ee75343	TCGA-75-5147-01A	Primary Tumor
3976128b-36ba-4bf0-8121-867e89aba2c9	TCGA-55-8507-01A	Primary Tumor
7cf36ebf-b16e-49ac-bcc4-b127b1f2a3da	TCGA-78-7536-01A	Primary Tumor
b6c69243-9731-4578-b037-ac997cbdc7dc	TCGA-95-A4VK-01A	Primary Tumor
08971a88-cb64-4030-93e5-08d77d2ed654	TCGA-38-4627-01A	Primary Tumor
edfdd711-4764-43a7-9948-4320dc17b2b1	TCGA-67-6215-01A	Primary Tumor
577f10d0-c9a2-47c3-aa2f-b1bd5bd86d90	TCGA-69-7973-01A	Primary Tumor
20daa4af-7d88-42c8-9279-34372e687e5d	TCGA-05-5715-01A	Primary Tumor
89785c02-2345-4fa3-b73b-4d9da706c972	TCGA-75-7030-01A	Primary Tumor
52363b7b-f157-4fbe-8388-169b6152c9fe	TCGA-44-2666-01A	Primary Tumor
7666bfbe-6803-4b5d-b3b4-e9069fc4bea5	TCGA-62-A472-01A	Primary Tumor
40dba5d9-ce2e-483b-b4a7-19fbca8158e5	TCGA-55-6985-01A	Primary Tumor
f0890456-1013-4e8a-9132-f05e2a1be5f2	TCGA-44-2666-01B	Primary Tumor
bd820f5e-c8fd-4af5-b81c-2c51715cd759	TCGA-J2-A4AG-01A	Primary Tumor
0f37f5ba-3582-4c61-8c70-bf9b0ede6e71	TCGA-97-A4LX-01A	Primary Tumor
cb93a89c-f291-4042-a988-0fb1b392e4d7	TCGA-55-6543-01A	Primary Tumor
86757083-5e47-423f-91e3-5f2ad6779b27	TCGA-97-7938-01A	Primary Tumor
9726aa3d-8a66-4568-92e5-c092c05a9a5d	TCGA-35-3615-01A	Primary Tumor
e39f6bf6-2206-45f2-a1c0-81fc1d858fd2	TCGA-44-2657-11A	Solid Tissue Normal
f8d97584-0c4f-4bb1-b4a7-77d87aabc852	TCGA-55-8505-01A	Primary Tumor
93db566e-8ff9-45b0-afa2-0fbe82b8f580	TCGA-44-2657-01A	Primary Tumor
6525f4e0-ba79-4576-89b3-df0ab6e45309	TCGA-97-8175-01A	Primary Tumor
951f2356-17f4-4f4f-a8ec-855c7e93dce1	TCGA-49-4510-01A	Primary Tumor
7a59e84b-2d4a-4148-966d-7eadeb61ef38	TCGA-MP-A4TK-01A	Primary Tumor
db61f20e-e44a-4992-a9f6-b54fc2dedfb6	TCGA-50-5044-01A	Primary Tumor
ba8aebd8-07de-46c0-a28f-b2408c36f07f	TCGA-44-2665-01A	Primary Tumor
72db648d-0ff7-418b-b7bd-590eda282f74	TCGA-05-4250-01A	Primary Tumor
5d65e761-0cb3-4e52-b14f-79be5850dba4	TCGA-44-3398-11B	Solid Tissue Normal
6508912f-5f91-43e6-8e63-9233bf3e81eb	TCGA-97-7937-01A	Primary Tumor
db9bab18-a465-445f-a4fd-dc90faa1da6d	TCGA-64-5774-01A	Primary Tumor
3604ee2d-3fdc-40fa-95ab-a3f420334ac5	TCGA-86-8674-01A	Primary Tumor
8e510682-b05c-4792-a149-d713db6d082d	TCGA-50-6590-01A	Primary Tumor
62cdda72-a90e-49e7-9423-24540d696049	TCGA-75-5146-01A	Primary Tumor
dc782ae2-13ec-4fcd-bae7-cafa8280d5ee	TCGA-44-6144-11A	Solid Tissue Normal
06a639d9-ade5-4cbb-91b0-a41449ce4f49	TCGA-78-8662-01A	Primary Tumor
3f441cc8-98bd-4650-b5ad-19ae8542b666	TCGA-91-6829-11A	Solid Tissue Normal
eeacf4ac-09cf-41a8-8066-c38a173e61b4	TCGA-55-7911-01A	Primary Tumor
71ac888b-0acc-4cfd-a21a-4c9ff8d06bf9	TCGA-86-8585-01A	Primary Tumor
9c7f6057-8225-4447-adb3-aed12aa974ad	TCGA-49-6744-11A	Solid Tissue Normal
505bfb1f-dc96-4f7e-ba2c-8e20eb0e1f6c	TCGA-64-1680-01A	Primary Tumor
975121d2-ba5d-4b2c-bd50-278311c7144a	TCGA-97-A4M6-01A	Primary Tumor
ef2621f5-ec61-42ee-879f-9d7615372a5e	TCGA-75-6214-01A	Primary Tumor
a8252e2f-1dbd-4f3c-9e11-599a33d6fd24	TCGA-55-6980-11A	Solid Tissue Normal
